prompt,label,top1,margin
draw 22738 USDT from maker on optimism using SOL as collateral — asap,borrow_asset,repay_asset,0.08463472
put 24250 USDC into maker — safe mode,deposit_asset,deposit_asset,0.1243791
claim staking rewards on aave avalanche,claim_rewards,claim_rewards,0.6904409
claim staking rewards on aave avalanche,claim_rewards,claim_rewards,0.6904409
unstow 49.2645 WETH from curve on avalanche,withdraw_asset,unstake_asset,0.019501537
stake 14.0825 WETH on lido (arbitrum) — this minute,stake_asset,stake_asset,0.105443716
"harvest yield from balancer on arbitrum — immediately, use fast gas, high yield mode",claim_rewards,claim_rewards,0.2420994
"lock 17204 DAI in pendle on base — now, use normal gas",stake_asset,deposit_asset,0.052307665
delegate 12778 USDC to yearn (base) — ok with higher gas,stake_asset,deposit_asset,0.2858603
reduce loan by 2677 USDC on maker (base),repay_asset,borrow_asset,0.07862902
borrow 16.5964 WETH from maker on solana using BTC as collateral — now,borrow_asset,repay_asset,0.056162417
"convert 2179 USDT into DAI via balancer on polygon with slippage 0.1% — use fast gas, high yield mode",swap_asset,swap_asset,0.23591153
delegate 16686 USDC to rocket pool (base) — asap,stake_asset,unstake_asset,0.012135208
reduce loan by 30.0355 MATIC on maker (solana) — this minute,repay_asset,repay_asset,0.12416068
unstow 5.8337 ETH from aave on base,withdraw_asset,withdraw_asset,0.21877041
close debt: repay 978.9105 AAVE at maker avalanche — right away,repay_asset,repay_asset,0.07785374
undelegate 4983.8746 ARB on balancer (polygon),unstake_asset,unstake_asset,0.057599396
"trade 2965.6275 LINK for AVAX on balancer (polygon) with slippage 0.5% — use normal gas, high yield mode",swap_asset,borrow_asset,0.02914372
deposit 1.074453 WBTC into lido on avalanche,deposit_asset,unstake_asset,0.069753885
"put 4417.8775 OP into yearn — this minute, minimize gas",deposit_asset,deposit_asset,0.3473383
claim staking rewards on curve solana,claim_rewards,claim_rewards,0.5796004
claim staking rewards on curve solana,claim_rewards,claim_rewards,0.5796004
claim staking rewards on curve solana,claim_rewards,claim_rewards,0.5796004
claim staking rewards on curve solana,claim_rewards,claim_rewards,0.5796004
claim staking rewards on curve solana,claim_rewards,claim_rewards,0.5796004
borrow 2002.1061 OP from maker on optimism using ETH as collateral,borrow_asset,repay_asset,0.097869694
take a loan of 36.6135 ETH via maker (polygon) using DAI as collateral,borrow_asset,borrow_asset,0.21118212
open debt: 3712.7967 ARB on maker solana using LINK as collateral,borrow_asset,repay_asset,0.14228097
swap 29.3632 MATIC to ARB on sushiswap ethereum with slippage 1% — use fast gas,swap_asset,swap_asset,0.63198084
"unlock 7820 USDT at yearn (ethereum) — now, use fast gas",unstake_asset,deposit_asset,0.39080262
provide 3375.2871 AAVE on pendle,deposit_asset,withdraw_asset,0.04945144
close debt: repay 3443.7263 LINK at aave avalanche,repay_asset,repay_asset,0.09473032
"market swap 0.613369 BTC->USDT using sushiswap on ethereum — today, high yield mode",swap_asset,swap_asset,0.8327449
claim staking rewards on maker base — this minute,claim_rewards,claim_rewards,0.8178925
claim staking rewards on maker base — this minute,claim_rewards,claim_rewards,0.8178925
move 3.4246 ETH into curve on solana,deposit_asset,withdraw_asset,0.18780805
delegate 16.8139 WETH to pendle (optimism) — use fast gas,stake_asset,deposit_asset,0.31550363
delegate 37.8765 WETH to curve (avalanche),stake_asset,unstake_asset,0.09556243
undelegate 45.9302 ETH on yearn (avalanche) — normal mode,unstake_asset,unstake_asset,0.15330368
claim rewards on uniswap (avalanche) — use fast gas,claim_rewards,claim_rewards,0.6018729
redeem 3331.003 LINK from curve (arbitrum),withdraw_asset,swap_asset,0.21788213
"claim staking rewards on maker base — this minute, normal mode",claim_rewards,claim_rewards,0.76853555
take a loan of 39.5565 ETH via compound (polygon) using USDT as collateral,borrow_asset,borrow_asset,0.22723258
claim staking rewards on curve polygon — today,claim_rewards,claim_rewards,0.5188508
harvest yield from maker on solana — minimize gas,claim_rewards,claim_rewards,0.31530073
undelegate 3.6193 ETH on rocket pool (arbitrum),unstake_asset,unstake_asset,0.08967769
lock 5286 USDC in pendle on polygon,stake_asset,stake_asset,0.04436773
stake 4971.0176 OP on rocket pool (polygon),stake_asset,stake_asset,0.056003213
"unstake 0.16258 BTC from lido on optimism — today, use fast gas, normal mode",unstake_asset,deposit_asset,0.12449807
borrow 37.0772 SOL from aave on base using WETH as collateral — safe mode,borrow_asset,repay_asset,0.0384413
restake 19434 USDT with pendle on optimism,stake_asset,deposit_asset,0.13342413
add liquidity: deposit 0.662351 WBTC to pendle (arbitrum) — today,deposit_asset,deposit_asset,0.023874551
lock 13910 DAI in rocket pool on base — this minute,stake_asset,unstake_asset,0.049439132
convert 774.9895 OP into USDC via uniswap on avalanche with slippage 0.5%,swap_asset,swap_asset,0.63977796
provide 24.4929 MATIC on compound,deposit_asset,withdraw_asset,0.12772629
pay back 1781 DAI to aave on polygon,repay_asset,borrow_asset,0.16419029
delegate 23718 USDT to curve (arbitrum),stake_asset,swap_asset,0.08366692
draw 8967 USDC from aave on ethereum using BTC as collateral,borrow_asset,borrow_asset,0.14700842
take a loan of 22896 DAI via maker (polygon) using WETH as collateral,borrow_asset,borrow_asset,0.23319852
unstake 1092.6212 OP from yearn on avalanche,unstake_asset,unstake_asset,0.06205985
supply 1.50042 WBTC to rocket pool,deposit_asset,deposit_asset,0.30927408
swap 16928 USDC to ETH on balancer polygon with slippage 1%,swap_asset,swap_asset,0.5557456
pay back 45.0465 WETH to maker on arbitrum,repay_asset,repay_asset,0.08899896
redeem 23032 USDC from pendle (optimism),withdraw_asset,stake_asset,0.019077778
unstow 624.8638 AAVE from pendle on avalanche,withdraw_asset,stake_asset,0.0047932267
claim staking rewards on aave base — right away,claim_rewards,claim_rewards,0.7203712
reduce loan by 41.1866 AVAX on aave (polygon),repay_asset,borrow_asset,0.036507428
cash out 2896.9864 ARB from maker (base) — use normal gas,withdraw_asset,deposit_asset,0.19160594
"trade 6.2335 MATIC for ETH on uniswap (solana) — asap, ok with higher gas",swap_asset,swap_asset,0.031079203
deposit 3641 USDC into pendle on solana — right away,deposit_asset,stake_asset,0.051205218
"reduce loan by 34.8264 AVAX on aave (solana) — today, high yield mode",repay_asset,repay_asset,0.18094504
pay back 4552.103 OP to compound on polygon,repay_asset,borrow_asset,0.24646983
add liquidity: deposit 48.918 AVAX to compound (polygon),deposit_asset,borrow_asset,0.21184294
claim rewards on lido (ethereum) — immediately,claim_rewards,claim_rewards,0.3957563
convert 26.7284 ETH into ARB via curve on base,swap_asset,withdraw_asset,0.27892268
withdraw 3732.2956 OP from compound on solana — minimize gas,withdraw_asset,deposit_asset,0.08133279
"remove 4649.2721 OP from uniswap — today, safe mode",withdraw_asset,unstake_asset,0.0809418
delegate 2.063093 WBTC to pendle (arbitrum) — right away,stake_asset,stake_asset,0.10138944
add liquidity: deposit 1.001724 WBTC to balancer (avalanche),deposit_asset,borrow_asset,0.13338174
delegate 4615.984 LINK to curve (polygon),stake_asset,unstake_asset,0.003041029
cash out 8221 DAI from pendle (solana),withdraw_asset,withdraw_asset,0.095556885
take a loan of 0.893328 WBTC via compound (avalanche) using AVAX as collateral — high yield mode,borrow_asset,borrow_asset,0.029421806
remove 27.1963 ETH from rocket pool,withdraw_asset,deposit_asset,0.028514564
claim staking rewards on sushiswap optimism,claim_rewards,claim_rewards,0.34054965
claim staking rewards on sushiswap optimism,claim_rewards,claim_rewards,0.34054965
remove 3736.302 ARB from uniswap,withdraw_asset,swap_asset,0.014226854
harvest yield from uniswap on solana,claim_rewards,claim_rewards,0.25743276
harvest yield from uniswap on solana,claim_rewards,claim_rewards,0.25743276
draw 21.7852 MATIC from compound on polygon using WETH as collateral — this minute,borrow_asset,withdraw_asset,0.03259407
close debt: repay 29.3769 WETH at compound base,repay_asset,borrow_asset,0.12556475
remove 1090.8012 AAVE from sushiswap,withdraw_asset,swap_asset,0.46505454
"provide 2.352916 WBTC on curve — this minute, high yield mode",deposit_asset,withdraw_asset,0.032668084
claim staking rewards on maker ethereum — use fast gas,claim_rewards,claim_rewards,0.6936324
deposit 2151.2709 OP into uniswap on solana,deposit_asset,withdraw_asset,0.026223928
trade 7362 USDT for BTC on balancer (base) — minimize gas,swap_asset,deposit_asset,0.023100674
pull out 6102 USDT from balancer — this minute,withdraw_asset,swap_asset,0.11573315
reduce loan by 12.6834 ETH on aave (polygon),repay_asset,borrow_asset,0.06221521
"fund pendle with 4670.1796 OP (base) — use fast gas, high yield mode",deposit_asset,deposit_asset,0.15272173
pull out 6484 DAI from curve,withdraw_asset,withdraw_asset,0.19591287
collect incentives at balancer (ethereum),claim_rewards,claim_rewards,0.57060194
collect incentives at balancer (ethereum),claim_rewards,claim_rewards,0.57060194
"take a loan of 59.5582 OP via compound (solana) — immediately, high yield mode",borrow_asset,repay_asset,0.052114606
put 17158 USDC into sushiswap — right away,deposit_asset,swap_asset,0.6978749
draw 1.6552 WETH from compound on arbitrum using USDT as collateral — normal mode,borrow_asset,borrow_asset,0.18777327
restake 4796.5205 AAVE with lido on solana — use fast gas,stake_asset,deposit_asset,0.026858091
fund uniswap with 1.595124 BTC (polygon) — use fast gas,deposit_asset,swap_asset,0.089034945
swap 2240 DAI to ARB on curve ethereum — high yield mode,swap_asset,swap_asset,0.367504
deposit 48.028 MATIC into sushiswap on arbitrum,deposit_asset,swap_asset,0.7032156
remove 30.7107 MATIC from pendle,withdraw_asset,withdraw_asset,0.048214972
remove 31.5511 SOL from maker,withdraw_asset,withdraw_asset,0.15428463
borrow 1.453595 WBTC from maker on solana using SOL as collateral,borrow_asset,repay_asset,0.07090148
claim staking rewards on uniswap base,claim_rewards,claim_rewards,0.63391244
lock 0.381237 BTC in lido on arbitrum,stake_asset,stake_asset,0.0047467947
market swap 2706.7944 ARB->WBTC using sushiswap on optimism — normal mode,swap_asset,swap_asset,0.8017694
swap 7.9298 MATIC to OP on balancer solana with slippage 1% — now,swap_asset,swap_asset,0.4473387
put 0.332594 BTC into stargate,deposit_asset,deposit_asset,0.09594989
restake 10611 USDC with rocket pool on ethereum,stake_asset,deposit_asset,0.15015447
take a loan of 1.28732 WBTC via aave (arbitrum),borrow_asset,repay_asset,0.10179925
borrow 19.0854 MATIC from maker on arbitrum using MATIC as collateral,borrow_asset,borrow_asset,0.015103936
reduce loan by 2643.7713 ARB on aave (solana),repay_asset,repay_asset,0.17176008
open debt: 34.4057 ETH on maker polygon using AVAX as collateral — safe mode,borrow_asset,borrow_asset,0.09714097
collect incentives at lido (avalanche) — use fast gas,claim_rewards,claim_rewards,0.3576091
"withdraw staked 1.680612 WBTC from lido avalanche — now, ok with higher gas, safe mode",unstake_asset,unstake_asset,0.10659143
close debt: repay 39.4435 ETH at aave polygon,repay_asset,borrow_asset,0.05895859
borrow 4326.9874 ARB from maker on solana using AAVE as collateral,borrow_asset,repay_asset,0.1410383
delegate 6.285 ETH to lido (base) — use normal gas,stake_asset,deposit_asset,0.04544744
lock 38.4669 SOL in rocket pool on avalanche — this minute,stake_asset,unstake_asset,0.14044863
cash out 41.9771 MATIC from sushiswap (arbitrum),withdraw_asset,swap_asset,0.8325956
swap 46.8156 ETH to WETH on balancer optimism with slippage 1%,swap_asset,swap_asset,0.21679121
deposit 6423 USDT into pendle on base,deposit_asset,deposit_asset,0.0065339208
"unstake 0.472192 WBTC from balancer on polygon — immediately, ok with higher gas",unstake_asset,swap_asset,0.082309276
trade 1503.016 OP for AAVE on sushiswap (optimism) — this minute,swap_asset,swap_asset,0.58847445
withdraw staked 2.4588 AVAX from lido ethereum,unstake_asset,stake_asset,0.047682106
claim staking rewards on yearn optimism,claim_rewards,claim_rewards,0.6858021
market swap 10920 DAI->OP using curve on arbitrum,swap_asset,swap_asset,0.60135967
deposit 48.8751 AVAX into sushiswap on avalanche,deposit_asset,swap_asset,0.34627146
"withdraw staked 34.2626 MATIC from rocket pool base — this minute, use fast gas",unstake_asset,deposit_asset,0.21647525
unstake 14629 USDT from curve on avalanche,unstake_asset,swap_asset,0.15669575
provide 1764.1628 OP on stargate — use normal gas,deposit_asset,deposit_asset,0.14346898
take a loan of 15276 DAI via maker (polygon),borrow_asset,borrow_asset,0.19237912
put 287.6227 ARB into lido — normal mode,deposit_asset,stake_asset,0.020476282
reduce loan by 1.9497 WETH on aave (arbitrum) — immediately,repay_asset,repay_asset,0.12876272
repay 6284 USDC on compound (solana) — right away,repay_asset,repay_asset,0.02461934
borrow 4367.3605 OP from aave on polygon using SOL as collateral,borrow_asset,borrow_asset,0.10941893
"market swap 2465.3659 OP->DAI using sushiswap on base — immediately, use fast gas",swap_asset,swap_asset,0.53247815
pay back 7371 USDC to maker on avalanche — ok with higher gas,repay_asset,borrow_asset,0.014123112
fund compound with 820.8464 LINK (optimism) — normal mode,deposit_asset,unstake_asset,0.008066595
cash out 18621 DAI from compound (arbitrum),withdraw_asset,borrow_asset,0.13683818
lock 1321.3674 ARB in curve on avalanche — right away,stake_asset,unstake_asset,0.090267
supply 17637 DAI to curve,deposit_asset,withdraw_asset,0.26139653
pay back 12.3381 AVAX to maker on arbitrum,repay_asset,repay_asset,0.10203081
redeem 1.630969 WBTC from lido (polygon),withdraw_asset,stake_asset,0.015520453
supply 4842.3091 AAVE to stargate,deposit_asset,deposit_asset,0.005193621
"repay 12.0013 WETH on compound (arbitrum) — immediately, safe mode",repay_asset,borrow_asset,0.021151721
add liquidity: deposit 18.6321 MATIC to lido (optimism),deposit_asset,stake_asset,0.029035449
withdraw 1799.4086 OP from balancer on solana,withdraw_asset,withdraw_asset,0.0067825913
remove 42.5359 SOL from aave — ok with higher gas,withdraw_asset,deposit_asset,0.06346294
undelegate 18972 USDT on rocket pool (base),unstake_asset,unstake_asset,0.072650015
collect incentives at aave (ethereum) — today,claim_rewards,claim_rewards,0.37165776
borrow 12.0661 WETH from maker on ethereum using SOL as collateral,borrow_asset,borrow_asset,0.024882555
reduce loan by 2917.947 OP on aave (arbitrum),repay_asset,repay_asset,0.15250832
lock 9.3525 ETH in pendle on base,stake_asset,withdraw_asset,0.06735182
"restake 43.3505 ETH with lido on avalanche — immediately, safe mode",stake_asset,unstake_asset,0.09203857
harvest yield from sushiswap on ethereum — asap,claim_rewards,swap_asset,0.09137353
unstow 10002 USDT from lido on avalanche — this minute,withdraw_asset,unstake_asset,0.12312506
close debt: repay 2627.57 ARB at aave ethereum — ok with higher gas,repay_asset,repay_asset,0.07078993
undelegate 2.309703 WBTC on lido (polygon) — use normal gas,unstake_asset,unstake_asset,0.042138606
pay back 1035.2932 AAVE to compound on avalanche,repay_asset,borrow_asset,0.012641013
take a loan of 3933.6577 OP via aave (polygon) using WBTC as collateral,borrow_asset,borrow_asset,0.1166051
